CLOCK_REF  mono_ns=36352901455216  real_ns=1787630976728983784
WRITE  gpa=0x00000001034fa000  ts=36425530723411
WRITE  gpa=0x000000012652d000  ts=36425530728271
WRITE  gpa=0x0000000102982000  ts=36425530731041
WRITE  gpa=0x00000001029ab000  ts=36425530733711
WRITE  gpa=0x0000000102969000  ts=36425530736361
WRITE  gpa=0x0000000102994000  ts=36425530741841
WRITE  gpa=0x00000001251fb000  ts=36425530745911
WRITE  gpa=0x0000003f7fc06000  ts=36425530749041
WRITE  gpa=0x00000001002a5000  ts=36425530753461
WRITE  gpa=0x000000011f848000  ts=36425530757221
WRITE  gpa=0x0000000103584000  ts=36425530760551
WRITE  gpa=0x0000000102995000  ts=36425530765071
WRITE  gpa=0x000000010299c000  ts=36425530769161
WRITE  gpa=0x0000000102e5d000  ts=36425530772481
WRITE  gpa=0x000000010296a000  ts=36425530775661
WRITE  gpa=0x0000000102971000  ts=36425530779601
WRITE  gpa=0x0000000126477000  ts=36425530783411
WRITE  gpa=0x00000001029e4000  ts=36425530789501
WRITE  gpa=0x000000010292d000  ts=36425530793441
WRITE  gpa=0x0000000103637000  ts=36425530797641
WRITE  gpa=0x0000000102e1d000  ts=36425530801830
WRITE  gpa=0x0000000102e15000  ts=36425530804880
WRITE  gpa=0x000000011edbb000  ts=36425530814590
WRITE  gpa=0x0000000124310000  ts=36425530818860
WRITE  gpa=0x000000011f849000  ts=36425530823010
WRITE  gpa=0x00000001226cd000  ts=36425530826400
WRITE  gpa=0x000000012430f000  ts=36425530829400
WRITE  gpa=0x00000001002a4000  ts=36425530832650
WRITE  gpa=0x000000018869d000  ts=36425530837200
WRITE  gpa=0x0000000308748000  ts=36425530840200
WRITE  gpa=0x00000003b8171000  ts=36425530844040
WRITE  gpa=0x00000003b6de8000  ts=36425530847880
WRITE  gpa=0x00000003d6923000  ts=36425530851620
WRITE  gpa=0x0000003ce5b7b000  ts=36425530855870
WRITE  gpa=0x0000003ce61aa000  ts=36425530859310
WRITE  gpa=0x000000010ca17000  ts=36425530863020
WRITE  gpa=0x0000003ce5a17000  ts=36425530866240
WRITE  gpa=0x0000000100db3000  ts=36425530868580
WRITE  gpa=0x000000010cb2a000  ts=36425530872120
WRITE  gpa=0x000000011f186000  ts=36425530875420
WRITE  gpa=0x000000011edc6000  ts=36425530878080
WRITE  gpa=0x0000000120858000  ts=36425530881690
WRITE  gpa=0x00000001208a4000  ts=36425530885250
WRITE  gpa=0x00000001208a5000  ts=36425530888360
WRITE  gpa=0x00000001208a6000  ts=36425530890910
WRITE  gpa=0x00000001208a7000  ts=36425530893310
WRITE  gpa=0x00000001208a8000  ts=36425530895590
WRITE  gpa=0x00000001208a9000  ts=36425530898250
WRITE  gpa=0x00000001208aa000  ts=36425530900789
WRITE  gpa=0x00000001208ab000  ts=36425530903079
WRITE  gpa=0x00000001208ac000  ts=36425530905389
WRITE  gpa=0x00000001208ad000  ts=36425530907709
WRITE  gpa=0x00000001208ae000  ts=36425530909999
WRITE  gpa=0x00000001208af000  ts=36425530912299
WRITE  gpa=0x00000001208b0000  ts=36425530914559
WRITE  gpa=0x00000001208b1000  ts=36425530917079
WRITE  gpa=0x00000001208b2000  ts=36425530919369
WRITE  gpa=0x00000001208b3000  ts=36425530921689
WRITE  gpa=0x000000011f11a000  ts=36425530924059
WRITE  gpa=0x0000000114f94000  ts=36425530928869
WRITE  gpa=0x0000000114c7c000  ts=36425530931799
WRITE  gpa=0x0000000107421000  ts=36425530935409
WRITE  gpa=0x000000028167d000  ts=36425530939299
WRITE  gpa=0x000000028167e000  ts=36425530942489
WRITE  gpa=0x0000000202ab7000  ts=36425530946389
WRITE  gpa=0x00000003d691a000  ts=36425530949329
WRITE  gpa=0x0000000100db4000  ts=36425530953669
WRITE  gpa=0x000000011f444000  ts=36425530958059
WRITE  gpa=0x000000011f0ce000  ts=36425530961789
WRITE  gpa=0x000000010ca12000  ts=36425530964859
WRITE  gpa=0x00000000c0030000  ts=36425530969959
WRITE  gpa=0x00000000c0031000  ts=36425530976959
WRITE  gpa=0x00000000c0032000  ts=36425530981869
WRITE  gpa=0x00000000c0033000  ts=36425530986699
WRITE  gpa=0x00000000c0034000  ts=36425530991559
WRITE  gpa=0x00000000c0035000  ts=36425530996389
WRITE  gpa=0x00000000c0036000  ts=36425531001258
WRITE  gpa=0x00000000c0037000  ts=36425531006088
WRITE  gpa=0x00000000c0038000  ts=36425531010888
WRITE  gpa=0x00000000c0039000  ts=36425531015748
WRITE  gpa=0x00000000c003a000  ts=36425531020608
WRITE  gpa=0x00000000c003b000  ts=36425531025678
WRITE  gpa=0x00000000c003c000  ts=36425531030498
WRITE  gpa=0x00000000c003d000  ts=36425531035458
WRITE  gpa=0x00000000c003e000  ts=36425531040288
WRITE  gpa=0x00000000c003f000  ts=36425531045138
WRITE  gpa=0x00000003b8165000  ts=36425531051758
WRITE  gpa=0x000000011f365000  ts=36425531055798
WRITE  gpa=0x0000003f7fc37000  ts=36425531060318
WRITE  gpa=0x0000003ce5a09000  ts=36425531063598
WRITE  gpa=0x00000001002cd000  ts=36425531068928
WRITE  gpa=0x00000001002d1000  ts=36425531073058
WRITE  gpa=0x0000003ce5bca000  ts=36425531075948
WRITE  gpa=0x0000003ce5b80000  ts=36425531078738
WRITE  gpa=0x0000000104f04000  ts=36425531082148
WRITE  gpa=0x00000001195b6000  ts=36425531087038
WRITE  gpa=0x00000001222c6000  ts=36425531092208
WRITE  gpa=0x0000000121964000  ts=36425531096338
WRITE  gpa=0x000000011948e000  ts=36425531099727
WRITE  gpa=0x000000011948f000  ts=36425531102947
WRITE  gpa=0x000000010c9b7000  ts=36425531105947
WRITE  gpa=0x000000011cb21000  ts=36425531111647
WRITE  gpa=0x00000003d6b79000  ts=36425531115227
WRITE  gpa=0x000000031f662000  ts=36425531118607
WRITE  gpa=0x00000003b651d000  ts=36425531122707
WRITE  gpa=0x00000003b82f6000  ts=36425531126267
WRITE  gpa=0x00000003559cf000  ts=36425531129867
WRITE  gpa=0x0000000308755000  ts=36425531133687
WRITE  gpa=0x0000000103987000  ts=36425531136787
WRITE  gpa=0x00000003d6927000  ts=36425531139397
WRITE  gpa=0x0000000104b83000  ts=36425531143397
WRITE  gpa=0x00000003b651c000  ts=36425531146277
WRITE  gpa=0x0000000103fc9000  ts=36425531149327
WRITE  gpa=0x00000002ef3fe000  ts=36425531152807
WRITE  gpa=0x00000003d682a000  ts=36425531156757
WRITE  gpa=0x00000001e88fb000  ts=36425531166107
WRITE  gpa=0x000000032082b000  ts=36425531170307
WRITE  gpa=0x0000000307b32000  ts=36425531174247
WRITE  gpa=0x00000002ec077000  ts=36425531179017
WRITE  gpa=0x0000000331f29000  ts=36425531182597
WRITE  gpa=0x000000036604a000  ts=36425531185857
WRITE  gpa=0x00000003b5396000  ts=36425531189267
WRITE  gpa=0x000000030cb02000  ts=36425531194267
WRITE  gpa=0x0000000331f2c000  ts=36425531197856
WRITE  gpa=0x0000000104b53000  ts=36425531200926
WRITE  gpa=0x00000003b51fa000  ts=36425531205246
WRITE  gpa=0x000000033d424000  ts=36425531208916
WRITE  gpa=0x000000030e709000  ts=36425531217236
WRITE  gpa=0x000000030cb05000  ts=36425531227306
WRITE  gpa=0x000000031e0f4000  ts=36425531231106
WRITE  gpa=0x00000001d249c000  ts=36425531235166
WRITE  gpa=0x0000000355123000  ts=36425531238806
WRITE  gpa=0x00000003b8021000  ts=36425531246546
WRITE  gpa=0x0000000370007000  ts=36425531250916
WRITE  gpa=0x000000031e0f8000  ts=36425531254136
WRITE  gpa=0x000000038d558000  ts=36425531257446
WRITE  gpa=0x0000000370014000  ts=36425531261096
WRITE  gpa=0x0000000345481000  ts=36425531263866
WRITE  gpa=0x00000001d2491000  ts=36425531266206
WRITE  gpa=0x00000003b5292000  ts=36425531268916
WRITE  gpa=0x000000010423e000  ts=36425531272216
WRITE  gpa=0x000000031d184000  ts=36425531276596
WRITE  gpa=0x000000031e0ee000  ts=36425531279826
WRITE  gpa=0x000000038ce77000  ts=36425531283426
WRITE  gpa=0x000000030e61d000  ts=36425531292056
WRITE  gpa=0x0000000370003000  ts=36425531295255
WRITE  gpa=0x000000030ea37000  ts=36425531297815
WRITE  gpa=0x000000031db97000  ts=36425531301015
WRITE  gpa=0x000000036ae82000  ts=36425531309715
WRITE  gpa=0x000000031241f000  ts=36425531315685
WRITE  gpa=0x000000031e0fe000  ts=36425531332695
WRITE  gpa=0x0000000370b7a000  ts=36425531335725
WRITE  gpa=0x000000030cb07000  ts=36425531338255
WRITE  gpa=0x000000038cd51000  ts=36425531345295
WRITE  gpa=0x00000003c8200000  ts=36425531349895
WRITE  gpa=0x0000000345cdf000  ts=36425531354595
WRITE  gpa=0x000000034a7f2000  ts=36425531359405
WRITE  gpa=0x00000003b8170000  ts=36425531366165
WRITE  gpa=0x00000003d0c1f000  ts=36425531369945
WRITE  gpa=0x00000003c820b000  ts=36425531372765
WRITE  gpa=0x000000030e71d000  ts=36425531376055
WRITE  gpa=0x000000034170c000  ts=36425531379005
WRITE  gpa=0x00000001bf59e000  ts=36425531384955
WRITE  gpa=0x00000001d2499000  ts=36425531389245
WRITE  gpa=0x000000034a7f8000  ts=36425531391735
WRITE  gpa=0x00000003c8202000  ts=36425531399974
WRITE  gpa=0x0000000384066000  ts=36425531407734
WRITE  gpa=0x00000003d08b8000  ts=36425531415004
WRITE  gpa=0x0000000391d95000  ts=36425531419124
WRITE  gpa=0x00000003559c9000  ts=36425531441064
WRITE  gpa=0x00000003b6d83000  ts=36425531444254
WRITE  gpa=0x000000038cd43000  ts=36425531447674
WRITE  gpa=0x00000003b83e1000  ts=36425531450114
WRITE  gpa=0x000000038d553000  ts=36425531452564
WRITE  gpa=0x0000000355128000  ts=36425531454954
WRITE  gpa=0x000000032586b000  ts=36425531457864
WRITE  gpa=0x000000033d423000  ts=36425531473344
WRITE  gpa=0x000000038cd47000  ts=36425531476064
WRITE  gpa=0x000000033d425000  ts=36425531478504
WRITE  gpa=0x000000037000f000  ts=36425531483624
WRITE  gpa=0x000000038cd44000  ts=36425531487274
WRITE  gpa=0x000000030cb00000  ts=36425531491434
WRITE  gpa=0x0000000370001000  ts=36425531493983
WRITE  gpa=0x00000001f1cd4000  ts=36425531499323
WRITE  gpa=0x00000003c8209000  ts=36425531513253
WRITE  gpa=0x00000003554f9000  ts=36425531516863
WRITE  gpa=0x00000003b523e000  ts=36425531520723
WRITE  gpa=0x00000002ee484000  ts=36425531525033
WRITE  gpa=0x0000000331f25000  ts=36425531530423
WRITE  gpa=0x000000034893e000  ts=36425531534393
WRITE  gpa=0x000000038cd4e000  ts=36425531537333
WRITE  gpa=0x000000030cb01000  ts=36425531540113
WRITE  gpa=0x00000003d0c02000  ts=36425531542483
WRITE  gpa=0x000000038cd4b000  ts=36425531545363
WRITE  gpa=0x00000003b5cb9000  ts=36425531548833
WRITE  gpa=0x00000003671fe000  ts=36425531553403
WRITE  gpa=0x000000030e14e000  ts=36425531556633
WRITE  gpa=0x000000034c645000  ts=36425531564823
WRITE  gpa=0x000000030cb03000  ts=36425531571653
WRITE  gpa=0x00000003b6595000  ts=36425531579853
WRITE  gpa=0x00000003d9dd2000  ts=36425531584203
WRITE  gpa=0x00000001f6b87000  ts=36425531593582
WRITE  gpa=0x00000003559c7000  ts=36425531600672
WRITE  gpa=0x000000032fbed000  ts=36425531603452
WRITE  gpa=0x0000000370b7b000  ts=36425531606172
WRITE  gpa=0x000000038cd56000  ts=36425531608912
WRITE  gpa=0x0000000331563000  ts=36425531612312
WRITE  gpa=0x0000000355126000  ts=36425531615922
WRITE  gpa=0x00000001c9b70000  ts=36425531619372
WRITE  gpa=0x000000011eec4000  ts=36425928558226
WRITE  gpa=0x0000003f7fc18000  ts=36425928567586
WRITE  gpa=0x0000003ce5a15000  ts=36425928573806
WRITE  gpa=0x0000003ce5a16000  ts=36425928577666
WRITE  gpa=0x0000003ce6605000  ts=36425928582066
WRITE  gpa=0x0000003ce660b000  ts=36425928585076
WRITE  gpa=0x0000003ce660c000  ts=36425928588326
WRITE  gpa=0x0000000100000000  ts=36425928592546
WRITE  gpa=0x00000001001ce000  ts=36425928597036
WRITE  gpa=0x0000000117d9d000  ts=36425928601416
WRITE  gpa=0x00000003d6b79000  ts=36425928606706
WRITE  gpa=0x0000003f7fc31000  ts=36425928611406
WRITE  gpa=0x0000003f7fc1f000  ts=36425928615126
WRITE  gpa=0x0000003ce6601000  ts=36425928618496
WRITE  gpa=0x0000000100db1000  ts=36425928622686
WRITE  gpa=0x00000001195b6000  ts=36425928626406
WRITE  gpa=0x000000011ee34000  ts=36425928630916
WRITE  gpa=0x0000003f7fc2e000  ts=36425928634435
WRITE  gpa=0x000000011ee30000  ts=36425928637805
WRITE  gpa=0x0000003f7fc33000  ts=36425928641105
WRITE  gpa=0x0000003f7fc15000  ts=36425928644205
WRITE  gpa=0x0000003f7fc32000  ts=36425928648265
WRITE  gpa=0x0000003ce660d000  ts=36425928651315
WRITE  gpa=0x0000003ce660e000  ts=36425928654545
WRITE  gpa=0x000000011948f000  ts=36425928657985
WRITE  gpa=0x0000003f7fc22000  ts=36425928668865
WRITE  gpa=0x00000001001d0000  ts=36425928671975
WRITE  gpa=0x000000011ee31000  ts=36425928675525
WRITE  gpa=0x0000003f7fc23000  ts=36425928678865
WRITE  gpa=0x0000000320949000  ts=36425928683835
WRITE  gpa=0x000000011f682000  ts=36425928687855
WRITE  gpa=0x0000000104c13000  ts=36425928692275
WRITE  gpa=0x0000000103bc0000  ts=36425928696325
WRITE  gpa=0x0000000102951000  ts=36425928700095
WRITE  gpa=0x0000000117560000  ts=36425928704085
WRITE  gpa=0x0000000117556000  ts=36425928707905
WRITE  gpa=0x0000000102950000  ts=36425928711335
WRITE  gpa=0x0000003ce6165000  ts=36425928714675
WRITE  gpa=0x0000003ce5a07000  ts=36425928718555
WRITE  gpa=0x0000003ce61d5000  ts=36425928722525
WRITE  gpa=0x0000003ce61d3000  ts=36425928725795
WRITE  gpa=0x000000011ee32000  ts=36425928729165
WRITE  gpa=0x0000003ce5e0c000  ts=36425928732754
WRITE  gpa=0x0000003ce5bd0000  ts=36425928736554
WRITE  gpa=0x0000003f7fc20000  ts=36425928740614
WRITE  gpa=0x000000011948e000  ts=36425928743714
WRITE  gpa=0x00000001223ec000  ts=36425928747494
WRITE  gpa=0x000000010c9b7000  ts=36425928752294
WRITE  gpa=0x00000001177b6000  ts=36425928756624
WRITE  gpa=0x0000000100040000  ts=36425928761104
WRITE  gpa=0x0000000102251000  ts=36425928765064
WRITE  gpa=0x0000000102252000  ts=36425928768344
WRITE  gpa=0x00000003b8165000  ts=36425928772324
WRITE  gpa=0x00000001222c6000  ts=36425928778924
WRITE  gpa=0x0000000103826000  ts=36425928783154
WRITE  gpa=0x000000010b806000  ts=36425928788344
WRITE  gpa=0x000000011f25f000  ts=36425928792474
WRITE  gpa=0x0000003f7fc2d000  ts=36425928796844
WRITE  gpa=0x0000000100d66000  ts=36425928800934
WRITE  gpa=0x000000011f23d000  ts=36425928810834
WRITE  gpa=0x000000011f37a000  ts=36425928815244
WRITE  gpa=0x000000011f26f000  ts=36425928819014
WRITE  gpa=0x0000000103b50000  ts=36425928823114
WRITE  gpa=0x000000011f46e000  ts=36425928827284
WRITE  gpa=0x0000000100db0000  ts=36425928831553
WRITE  gpa=0x000000011f531000  ts=36425928835443
WRITE  gpa=0x00000001001cf000  ts=36425928839593
WRITE  gpa=0x0000000100d61000  ts=36425928842593
WRITE  gpa=0x0000000104f65000  ts=36425928846633
WRITE  gpa=0x0000000106eb4000  ts=36425928850613
WRITE  gpa=0x000000010004f000  ts=36425928854913
WRITE  gpa=0x0000000100123000  ts=36425928858253
WRITE  gpa=0x00000001c76c8000  ts=36425928862363
WRITE  gpa=0x00000003b657d000  ts=36425928869653
WRITE  gpa=0x0000000114e56000  ts=36426322278993
WRITE  gpa=0x000000011eec4000  ts=36426323247404
WRITE  gpa=0x0000003ce5a15000  ts=36426323251594
WRITE  gpa=0x0000003ce5a16000  ts=36426323254234
WRITE  gpa=0x0000003ce6601000  ts=36426323257583
WRITE  gpa=0x0000000100db1000  ts=36426323260743
WRITE  gpa=0x0000000114f93000  ts=36426323264643
WRITE  gpa=0x0000000100000000  ts=36426323267563
WRITE  gpa=0x00000001001ce000  ts=36426323271273
WRITE  gpa=0x0000000117d9d000  ts=36426323274793
WRITE  gpa=0x00000003d6b79000  ts=36426323279413
WRITE  gpa=0x00000003b83e6000  ts=36426323282613
WRITE  gpa=0x00000003b8171000  ts=36426323286503
WRITE  gpa=0x000000011ee34000  ts=36426323289913
WRITE  gpa=0x0000003ce6605000  ts=36426323292983
WRITE  gpa=0x0000003ce660b000  ts=36426323295223
WRITE  gpa=0x0000003ce660c000  ts=36426323297833
WRITE  gpa=0x0000003f7fc31000  ts=36426323300893
WRITE  gpa=0x0000003f7fc32000  ts=36426323303553
WRITE  gpa=0x000000011ee31000  ts=36426323305843
WRITE  gpa=0x00000001195b6000  ts=36426323309643
WRITE  gpa=0x0000003f7fc20000  ts=36426323313423
WRITE  gpa=0x000000011ee30000  ts=36426323316163
WRITE  gpa=0x0000000103826000  ts=36426323319753
WRITE  gpa=0x000000010b806000  ts=36426323323323
WRITE  gpa=0x000000011948e000  ts=36426323326893
WRITE  gpa=0x000000010b838000  ts=36426323330373
WRITE  gpa=0x000000010004f000  ts=36426323334383
WRITE  gpa=0x0000000120078000  ts=36426323337733
WRITE  gpa=0x0000003f7fc1f000  ts=36426323344033
WRITE  gpa=0x00000001001cf000  ts=36426323346723
WRITE  gpa=0x0000003f7fc05000  ts=36426323348973
WRITE  gpa=0x0000003f7fc2e000  ts=36426323351633
WRITE  gpa=0x0000003f7fc33000  ts=36426323353902
WRITE  gpa=0x0000003f7fc15000  ts=36426323356982
WRITE  gpa=0x0000003ce660d000  ts=36426323360182
WRITE  gpa=0x0000003ce660e000  ts=36426323362782
WRITE  gpa=0x000000011948f000  ts=36426323365092
WRITE  gpa=0x0000003f7fc22000  ts=36426323371352
WRITE  gpa=0x00000001001d0000  ts=36426323373692
WRITE  gpa=0x0000003f7fc23000  ts=36426323376822
WRITE  gpa=0x0000000320949000  ts=36426323380202
WRITE  gpa=0x0000003ce5a07000  ts=36426323383842
WRITE  gpa=0x0000003ce61d5000  ts=36426323387052
WRITE  gpa=0x0000003ce61d3000  ts=36426323389982
WRITE  gpa=0x000000011ee32000  ts=36426323392432
WRITE  gpa=0x0000003ce5e0c000  ts=36426323395362
WRITE  gpa=0x0000003ce5bd0000  ts=36426323398442
WRITE  gpa=0x00000001223ec000  ts=36426323401912
WRITE  gpa=0x000000010c9b7000  ts=36426323405192
WRITE  gpa=0x00000001177b6000  ts=36426323408902
WRITE  gpa=0x0000000100040000  ts=36426323412252
WRITE  gpa=0x0000000102251000  ts=36426323415592
WRITE  gpa=0x0000000102252000  ts=36426323418332
WRITE  gpa=0x00000003b8165000  ts=36426323420922
WRITE  gpa=0x000000011f23d000  ts=36426323424002
WRITE  gpa=0x00000001222c6000  ts=36426323427862
WRITE  gpa=0x000000011f25f000  ts=36426323431202
WRITE  gpa=0x0000003f7fc2d000  ts=36426323434122
WRITE  gpa=0x0000000117560000  ts=36426323437312
WRITE  gpa=0x000000011f682000  ts=36426323440772
WRITE  gpa=0x0000000103bc0000  ts=36426323444152
WRITE  gpa=0x0000000100d66000  ts=36426323447652
WRITE  gpa=0x0000003ce5a17000  ts=36426323454451
WRITE  gpa=0x0000000100db4000  ts=36426323456711
WRITE  gpa=0x0000000121913000  ts=36426323460291
WRITE  gpa=0x000000011f0ee000  ts=36426323464381
WRITE  gpa=0x0000000121914000  ts=36426323467971
WRITE  gpa=0x0000000121918000  ts=36426323471101
WRITE  gpa=0x000000011ec44000  ts=36426323475501
WRITE  gpa=0x000000011ecb0000  ts=36426323478881
WRITE  gpa=0x00000001217ac000  ts=36426323482131
WRITE  gpa=0x0000000120815000  ts=36426323485341
WRITE  gpa=0x000000011ee3d000  ts=36426323489001
WRITE  gpa=0x00000001182ab000  ts=36426323494951
WRITE  gpa=0x000000011f46e000  ts=36426323498951
WRITE  gpa=0x00000001217ad000  ts=36426323503101
WRITE  gpa=0x000000011eefb000  ts=36426323506641
WRITE  gpa=0x0000000104a34000  ts=36426323513311
WRITE  gpa=0x0000000107248000  ts=36426323517711
WRITE  gpa=0x000000011a9e9000  ts=36426323521791
WRITE  gpa=0x000000011cb48000  ts=36426323525911
WRITE  gpa=0x00000001069ad000  ts=36426323530031
WRITE  gpa=0x000000010ca17000  ts=36426323534071
WRITE  gpa=0x000000010c9b8000  ts=36426323537161
WRITE  gpa=0x00000001154d9000  ts=36426323543861
WRITE  gpa=0x0000000115544000  ts=36426323548371
WRITE  gpa=0x0000000104c57000  ts=36426323551640
WRITE  gpa=0x0000000104f04000  ts=36426323556450
WRITE  gpa=0x000000011597e000  ts=36426323560920
WRITE  gpa=0x0000000115900000  ts=36426323564900
WRITE  gpa=0x0000000114def000  ts=36426323568920
WRITE  gpa=0x0000000118698000  ts=36426323572770
WRITE  gpa=0x000000011554e000  ts=36426323597370
WRITE  gpa=0x00000001076ba000  ts=36426323604440
WRITE  gpa=0x00000001182a9000  ts=36426323628810
WRITE  gpa=0x0000000104bfa000  ts=36426323632260
WRITE  gpa=0x00000001182e5000  ts=36426323635340
WRITE  gpa=0x000000012282c000  ts=36426323640480
WRITE  gpa=0x0000000122bdd000  ts=36426323644000
WRITE  gpa=0x0000003ce61d4000  ts=36426323646840
WRITE  gpa=0x0000003ce5a49000  ts=36426323650669
WRITE  gpa=0x000000011f37a000  ts=36426323653859
WRITE  gpa=0x0000000100d61000  ts=36426323656969
WRITE  gpa=0x000000011f26f000  ts=36426323659369
WRITE  gpa=0x0000000103b50000  ts=36426323662669
WRITE  gpa=0x0000000100db0000  ts=36426323665319
WRITE  gpa=0x000000011f531000  ts=36426323668229
WRITE  gpa=0x0000000100322000  ts=36426323671869
WRITE  gpa=0x0000000100321000  ts=36426323674789
WRITE  gpa=0x000000010cbdb000  ts=36426323678789
WRITE  gpa=0x0000003f7fc36000  ts=36426323682059
WRITE  gpa=0x000000018867a000  ts=36426323685119
WRITE  gpa=0x00000001e8a33000  ts=36426323689649
WRITE  gpa=0x000000011f836000  ts=36426323693239
WRITE  gpa=0x000000011f86a000  ts=36426323696329
WRITE  gpa=0x000000011f869000  ts=36426323699249
WRITE  gpa=0x000000028167d000  ts=36426323702579
WRITE  gpa=0x000000028167e000  ts=36426323705649
WRITE  gpa=0x0000003f7fc21000  ts=36426323708829
WRITE  gpa=0x0000003ce5c29000  ts=36426323711559
WRITE  gpa=0x0000000100123000  ts=36426323715319
WRITE  gpa=0x0000000104f65000  ts=36426323718369
WRITE  gpa=0x0000000106eb4000  ts=36426323721629
WRITE  gpa=0x00000001c76c8000  ts=36426323724499
WRITE  gpa=0x00000003b657d000  ts=36426323727879
WRITE  gpa=0x0000003ce635e000  ts=36426323731359
WRITE  gpa=0x0000003ce5d7c000  ts=36426323735509
WRITE  gpa=0x0000003ce5d70000  ts=36426323738379
WRITE  gpa=0x0000000117e4a000  ts=36426323742849
WRITE  gpa=0x0000000100218000  ts=36426323748139
WRITE  gpa=0x00000001001f2000  ts=36426323751428
WRITE  gpa=0x000000011f3c5000  ts=36426323754578
WRITE  gpa=0x0000000107757000  ts=36426323757998
WRITE  gpa=0x00000001887bf000  ts=36426323761188
WRITE  gpa=0x0000000104f86000  ts=36426323766088
WRITE  gpa=0x000000038923c000  ts=36426323769938
WRITE  gpa=0x0000003ce5a81000  ts=36426323774278
WRITE  gpa=0x0000003ce5a8b000  ts=36426323776998
WRITE  gpa=0x000000011f14d000  ts=36426323779818
WRITE  gpa=0x0000003f823f9000  ts=36426323783568
WRITE  gpa=0x0000000100282000  ts=36426323787628
WRITE  gpa=0x0000000100281000  ts=36426323790198
WRITE  gpa=0x0000000121964000  ts=36426323794468
WRITE  gpa=0x000000011cb21000  ts=36426323798578
WRITE  gpa=0x000000011f365000  ts=36426323801228
WRITE  gpa=0x000000011f3c0000  ts=36426323804228
WRITE  gpa=0x0000003f7fc00000  ts=36426323806958
WRITE  gpa=0x000000018869d000  ts=36426323809308
WRITE  gpa=0x0000000308748000  ts=36426323813428
WRITE  gpa=0x0000003f7fc0b000  ts=36426323816818
WRITE  gpa=0x00000003b6de8000  ts=36426323820798
WRITE  gpa=0x00000003d6923000  ts=36426323823868
WRITE  gpa=0x0000000122bcd000  ts=36426323827238
WRITE  gpa=0x0000000122bcc000  ts=36426323830248
WRITE  gpa=0x0000003ce5b7b000  ts=36426323834838
WRITE  gpa=0x0000003ce61aa000  ts=36426323838208
WRITE  gpa=0x0000000100db3000  ts=36426323841938
WRITE  gpa=0x000000010cb2a000  ts=36426323845068
WRITE  gpa=0x000000011f186000  ts=36426323847858
WRITE  gpa=0x000000011edc6000  ts=36426323850727
WRITE  gpa=0x0000000120858000  ts=36426323854947
WRITE  gpa=0x00000001208a4000  ts=36426323858257
WRITE  gpa=0x00000001208a5000  ts=36426323861197
WRITE  gpa=0x00000001208a6000  ts=36426323863427
WRITE  gpa=0x00000001208a7000  ts=36426323865947
WRITE  gpa=0x00000001208a8000  ts=36426323868327
WRITE  gpa=0x00000001208a9000  ts=36426323870987
WRITE  gpa=0x00000001208aa000  ts=36426323873617
WRITE  gpa=0x00000001208ab000  ts=36426323875917
WRITE  gpa=0x00000001208ac000  ts=36426323878207
WRITE  gpa=0x00000001208ad000  ts=36426323880497
WRITE  gpa=0x00000001208ae000  ts=36426323882817
WRITE  gpa=0x00000001208af000  ts=36426323885077
WRITE  gpa=0x00000001208b0000  ts=36426323887337
WRITE  gpa=0x00000001208b1000  ts=36426323889977
WRITE  gpa=0x00000001208b2000  ts=36426323892277
WRITE  gpa=0x00000001208b3000  ts=36426323894587
WRITE  gpa=0x000000011f11a000  ts=36426323897407
WRITE  gpa=0x0000003ce62f8000  ts=36426323901647
WRITE  gpa=0x0000003ce61d6000  ts=36426323904407
WRITE  gpa=0x0000000103b4e000  ts=36426323908037
WRITE  gpa=0x000000011f378000  ts=36426323910837
WRITE  gpa=0x0000000122315000  ts=36426323914067
WRITE  gpa=0x00000001035db000  ts=36426323918557
WRITE  gpa=0x0000000103521000  ts=36426323924497
WRITE  gpa=0x000000011f377000  ts=36426323926957
WRITE  gpa=0x00000001035ee000  ts=36426323929687
WRITE  gpa=0x00000003b6666000  ts=36426323933227
WRITE  gpa=0x000000011f36a000  ts=36426323936717
WRITE  gpa=0x00000003b532c000  ts=36426323939777
WRITE  gpa=0x00000003b67d4000  ts=36426323943237
WRITE  gpa=0x00000003b670d000  ts=36426323947247
WRITE  gpa=0x00000003b67fa000  ts=36426323950396
WRITE  gpa=0x0000000122bea000  ts=36426323953256
WRITE  gpa=0x00000001ae501000  ts=36426323957326
WRITE  gpa=0x00000003415e0000  ts=36426323966606
WRITE  gpa=0x000000011ed26000  ts=36426323969866
WRITE  gpa=0x0000000103637000  ts=36426323973526
WRITE  gpa=0x0000000103611000  ts=36426323978076
WRITE  gpa=0x00000001040a3000  ts=36426323981766
WRITE  gpa=0x0000000100266000  ts=36426323985526
WRITE  gpa=0x0000000100293000  ts=36426323988676
WRITE  gpa=0x00000001223a1000  ts=36426323991876
WRITE  gpa=0x0000000104c76000  ts=36426323997086
WRITE  gpa=0x0000000104bec000  ts=36426323999736
WRITE  gpa=0x0000000104188000  ts=36426324003046
WRITE  gpa=0x00000001229f6000  ts=36426324006916
WRITE  gpa=0x0000000103d32000  ts=36426324011596
WRITE  gpa=0x0000000103c5e000  ts=36426324014646
WRITE  gpa=0x0000000103d71000  ts=36426324017776
WRITE  gpa=0x0000000103cc3000  ts=36426324022596
